"","id_member","fecha_compra","gasto","store","nps"
"110",5371,2020-01-02,147,"tienda_3"," "
"111",3616,2020-01-02,227,"tienda_1"," "
"112",2374,2020-01-02,191,"tienda_3","6"
"113",3076,2020-01-02,195,"tienda_3","9"
"114",2779,2020-01-02,315,"tienda_5"," "
"115",2482,2020-01-02,287,"tienda_5","5"
"116",2860,2020-01-02,155,"tienda_5"," "
"117",2644,2020-01-02,311,"tienda_5","6"
"118",2887,2020-01-02,291,"tienda_5"," "
"119",2401,2020-01-02,247,"tienda_2","7"
"120",1807,2020-01-02,103,"tienda_5","10"
"121",2212,2020-01-02,227,"tienda_1"," "
"122",3994,2020-01-02,239,"tienda_2"," "
"123",2185,2020-01-03,75,"tienda_1","7"
"124",3967,2020-01-03,78,"tienda_3","6"
"125",2212,2020-01-03,69,"tienda_4","7"
"126",1672,2020-01-03,87,"tienda_5","7"
"127",916,2020-01-03,87,"tienda_5","9"
"128",4561,2020-01-03,84,"tienda_1","9"
"129",1483,2020-01-03,84,"tienda_5","10"
"130",4723,2020-01-03,81,"tienda_4","10"
"131",1321,2020-01-03,87,"tienda_1"," "
"132",1132,2020-01-03,87,"tienda_2"," "
"133",3805,2020-01-03,84,"tienda_5","5"
"134",2806,2020-01-03,81,"tienda_4","6"
"135",2779,2020-01-03,69,"tienda_5","5"
"136",3427,2020-01-03,84,"tienda_1","7"
"137",3400,2020-01-03,75,"tienda_4","10"
"138",4912,2020-01-03,72,"tienda_5","10"
"139",5128,2020-01-03,87,"tienda_1","7"
"140",1024,2020-01-03,84,"tienda_2"," "
"141",3589,2020-01-03,69,"tienda_1","10"
"142",5182,2020-01-03,87,"tienda_2","5"
"143",4642,2020-01-03,84,"tienda_4","10"
"144",1618,2020-01-03,72,"tienda_4"," "
"145",3076,2020-01-03,84,"tienda_5","7"
"146",2509,2020-01-03,119,"tienda_5","6"
"147",3022,2020-01-03,155,"tienda_1","7"
"148",3427,2020-01-03,151,"tienda_1","5"
"149",3265,2020-01-03,163,"tienda_4"," "
"150",1294,2020-01-03,119,"tienda_2","10"
"151",2104,2020-01-03,159,"tienda_3","6"
"152",1645,2020-01-03,163,"tienda_1","7"
"153",4372,2020-01-03,163,"tienda_5","10"
"154",2050,2020-01-03,147,"tienda_3","8"
"155",3589,2020-01-03,123,"tienda_5","6"
"156",2212,2020-01-03,107,"tienda_4","9"
"157",4426,2020-01-03,115,"tienda_4","6"
"158",3643,2020-01-03,123,"tienda_4"," "
"159",2644,2020-01-03,163,"tienda_4"," "
"160",2050,2020-01-03,159,"tienda_3"," "
"161",2617,2020-01-03,151,"tienda_3","8"
"162",3562,2020-01-03,139,"tienda_5","10"
"163",4534,2020-01-03,139,"tienda_1","8"
"164",4723,2020-01-03,107,"tienda_1"," "
"165",1996,2020-01-03,107,"tienda_5"," "
"166",4372,2020-01-03,107,"tienda_5","6"
"167",1915,2020-01-03,103,"tienda_4","6"
"168",4696,2020-01-03,163,"tienda_1","9"
"169",1834,2020-01-03,203,"tienda_3","6"
"170",5209,2020-01-03,231,"tienda_4"," "
"171",997,2020-01-03,147,"tienda_5","10"
"172",2887,2020-01-03,159,"tienda_1","10"
"173",1645,2020-01-03,247,"tienda_2","6"
"174",4885,2020-01-03,131,"tienda_3"," "
"175",2266,2020-01-03,187,"tienda_5","6"
"176",3211,2020-01-03,171,"tienda_4","9"
"177",3481,2020-01-03,215,"tienda_4","10"
"178",1996,2020-01-03,355,"tienda_4","8"
"179",2077,2020-01-03,115,"tienda_3","6"
"180",3076,2020-01-03,327,"tienda_4","5"
"181",4507,2020-01-04,69,"tienda_4","7"
"182",3886,2020-01-04,78,"tienda_5","6"
"183",1699,2020-01-04,78,"tienda_1","7"
"184",1699,2020-01-04,81,"tienda_5","9"
"185",5074,2020-01-04,84,"tienda_1","8"
"186",1267,2020-01-04,72,"tienda_5","6"
"187",2104,2020-01-04,69,"tienda_3","6"
"188",2212,2020-01-04,75,"tienda_2","8"
"189",4075,2020-01-04,75,"tienda_5"," "
"190",3859,2020-01-04,69,"tienda_3"," "
"191",2617,2020-01-04,69,"tienda_4","8"
"192",4399,2020-01-04,75,"tienda_3","9"
"193",1888,2020-01-04,78,"tienda_4","7"
"194",3805,2020-01-04,72,"tienda_1"," "
"195",4237,2020-01-04,81,"tienda_1"," "
"196",3913,2020-01-04,78,"tienda_3"," "
"197",1996,2020-01-04,72,"tienda_1","10"
"198",2995,2020-01-04,143,"tienda_4","6"
"199",4264,2020-01-04,171,"tienda_2","8"
"200",3022,2020-01-04,163,"tienda_4","8"
"201",3589,2020-01-04,171,"tienda_5"," "
"202",1564,2020-01-04,115,"tienda_4","9"
"203",3076,2020-01-04,171,"tienda_2","10"
"204",5344,2020-01-04,127,"tienda_2","6"
"205",3967,2020-01-04,131,"tienda_5","7"
"206",4237,2020-01-04,135,"tienda_3","6"
"207",3886,2020-01-04,127,"tienda_4"," "
"208",4318,2020-01-04,115,"tienda_2","10"
"209",2725,2020-01-04,143,"tienda_5","9"
"210",4264,2020-01-04,143,"tienda_5","10"
"211",2752,2020-01-04,123,"tienda_1","8"
"212",4885,2020-01-04,103,"tienda_4","10"
"213",2941,2020-01-04,127,"tienda_5"," "
"214",4750,2020-01-04,147,"tienda_3"," "
"215",4048,2020-01-04,143,"tienda_4","9"
"216",4615,2020-01-04,127,"tienda_1","5"
"217",4561,2020-01-04,151,"tienda_5","10"
"218",2698,2020-01-04,159,"tienda_3","10"
"219",2293,2020-01-04,107,"tienda_4","10"
"220",2563,2020-01-04,103,"tienda_4","6"
"221",2536,2020-01-04,139,"tienda_1"," "
"222",4534,2020-01-04,171,"tienda_1"," "
"223",2968,2020-01-04,119,"tienda_3","5"
"224",5101,2020-01-04,163,"tienda_5","6"
"225",3157,2020-01-04,203,"tienda_5","5"
"226",2617,2020-01-04,343,"tienda_2","10"
"227",2374,2020-01-04,199,"tienda_4","10"
"228",3562,2020-01-04,115,"tienda_1","7"
"229",1321,2020-01-04,187,"tienda_5"," "
"230",3751,2020-01-04,271,"tienda_1"," "
"231",3886,2020-01-04,255,"tienda_3","6"
"232",3589,2020-01-04,239,"tienda_1","10"
"233",4696,2020-01-04,359,"tienda_4","9"
"234",4372,2020-01-05,75,"tienda_3","7"
"235",916,2020-01-05,84,"tienda_3","10"
"236",3832,2020-01-05,75,"tienda_5"," "
"237",4939,2020-01-05,78,"tienda_3"," "
"238",2563,2020-01-05,84,"tienda_2","9"
"239",4291,2020-01-05,87,"tienda_5","6"
"240",4750,2020-01-05,81,"tienda_3","7"
"241",4939,2020-01-05,75,"tienda_4","10"
"242",4345,2020-01-05,72,"tienda_3","9"
"243",1888,2020-01-05,69,"tienda_2","10"
"244",2212,2020-01-05,75,"tienda_2","6"
"245",889,2020-01-05,84,"tienda_4","5"
"246",1375,2020-01-05,72,"tienda_3"," "
"247",3022,2020-01-05,84,"tienda_1","6"
"248",2779,2020-01-05,69,"tienda_5"," "
"249",4615,2020-01-05,78,"tienda_4","5"
"250",3589,2020-01-05,75,"tienda_3"," "
"251",4804,2020-01-05,155,"tienda_5","6"
"252",3454,2020-01-05,131,"tienda_3"," "
"253",4021,2020-01-05,139,"tienda_4"," "
"254",2833,2020-01-05,111,"tienda_3","7"
"255",3184,2020-01-05,131,"tienda_4"," "
"256",2752,2020-01-05,171,"tienda_3"," "
"257",3589,2020-01-05,127,"tienda_5","5"
"258",4507,2020-01-05,139,"tienda_1","7"
"259",3373,2020-01-05,151,"tienda_5","5"
"260",1132,2020-01-05,151,"tienda_3"," "
"261",2158,2020-01-05,143,"tienda_5","9"
"262",1699,2020-01-05,163,"tienda_4","9"
"263",4588,2020-01-05,159,"tienda_4","6"
"264",2482,2020-01-05,139,"tienda_5","9"
"265",1726,2020-01-05,151,"tienda_2","8"
"266",3319,2020-01-05,179,"tienda_5","7"
"267",3184,2020-01-05,343,"tienda_4"," "
"268",970,2020-01-05,327,"tienda_3","9"
"269",3022,2020-01-05,231,"tienda_3","7"
"270",3778,2020-01-05,219,"tienda_3","7"
"271",2806,2020-01-05,295,"tienda_1","5"
"272",3049,2020-01-05,251,"tienda_5","5"
"273",1834,2020-01-05,347,"tienda_1","10"
"274",2239,2020-01-05,287,"tienda_2","10"
"275",5101,2020-01-05,123,"tienda_5","6"
"276",1348,2020-01-05,115,"tienda_5","10"
"277",1159,2020-01-06,81,"tienda_4"," "
"278",2455,2020-01-06,78,"tienda_3","9"
"279",1348,2020-01-06,72,"tienda_1","5"
"280",2293,2020-01-06,72,"tienda_4","10"
"281",2563,2020-01-06,69,"tienda_1","8"
"282",2104,2020-01-06,87,"tienda_1"," "
"283",3103,2020-01-06,72,"tienda_1","9"
"284",4183,2020-01-06,78,"tienda_1","6"
"285",1321,2020-01-06,81,"tienda_4","6"
"286",3049,2020-01-06,81,"tienda_1"," "
"287",4345,2020-01-06,81,"tienda_3","7"
"288",1942,2020-01-06,103,"tienda_5","7"
"289",3643,2020-01-06,119,"tienda_4","10"
"290",5101,2020-01-06,103,"tienda_3","8"
"291",3859,2020-01-06,163,"tienda_1","5"
"292",1726,2020-01-06,127,"tienda_2"," "
"293",3805,2020-01-06,143,"tienda_5","10"
"294",2887,2020-01-06,159,"tienda_4","6"
"295",2482,2020-01-06,139,"tienda_5"," "
"296",2050,2020-01-06,155,"tienda_2"," "
"297",4318,2020-01-06,147,"tienda_1","5"
"298",5101,2020-01-06,147,"tienda_3","9"
"299",3157,2020-01-06,103,"tienda_4","10"
"300",1942,2020-01-06,115,"tienda_1","10"
"301",835,2020-01-06,103,"tienda_4","10"
"302",1996,2020-01-06,139,"tienda_3","8"
"303",1240,2020-01-06,159,"tienda_3","5"
"304",2833,2020-01-06,119,"tienda_3","9"
"305",970,2020-01-06,147,"tienda_4","10"
"306",4129,2020-01-06,123,"tienda_2","6"
"307",1348,2020-01-06,119,"tienda_5","10"
"308",2158,2020-01-06,167,"tienda_5"," "
"309",1267,2020-01-06,147,"tienda_3"," "
"310",3130,2020-01-06,155,"tienda_5","9"
"311",1186,2020-01-06,111,"tienda_3","8"
"312",2374,2020-01-06,171,"tienda_1","5"
"313",5398,2020-01-06,163,"tienda_5","10"
"314",889,2020-01-06,171,"tienda_4","6"
"315",4048,2020-01-06,171,"tienda_2"," "
"316",2509,2020-01-06,315,"tienda_2","5"
"317",2968,2020-01-06,331,"tienda_4","10"
"318",5020,2020-01-06,187,"tienda_5"," "
"319",3319,2020-01-06,335,"tienda_2"," "
"320",1618,2020-01-06,279,"tienda_3","7"
"321",2401,2020-01-06,259,"tienda_5","6"
"322",1672,2020-01-06,295,"tienda_5","6"
"323",3562,2020-01-06,171,"tienda_2","9"
"324",3049,2020-01-06,107,"tienda_5","8"
"325",2536,2020-01-06,135,"tienda_2","10"
"326",5398,2020-01-06,291,"tienda_1","5"
"327",2725,2020-01-06,363,"tienda_3","6"
"328",889,2020-01-06,339,"tienda_1"," "
"329",1969,2020-01-06,203,"tienda_5"," "
"330",2320,2020-01-06,331,"tienda_5","10"
"331",3832,2020-01-07,78,"tienda_1","9"
"332",4048,2020-01-07,75,"tienda_5","9"
"333",3697,2020-01-07,72,"tienda_5","7"
"334",5020,2020-01-07,69,"tienda_3","7"
"335",3535,2020-01-07,69,"tienda_2","6"
"336",5263,2020-01-07,78,"tienda_5"," "
"337",835,2020-01-07,84,"tienda_3"," "
"338",4237,2020-01-07,72,"tienda_5"," "
"339",4534,2020-01-07,87,"tienda_1","6"
"340",5344,2020-01-07,87,"tienda_4","7"
"341",4615,2020-01-07,81,"tienda_5","5"
"342",1726,2020-01-07,81,"tienda_4","7"
"343",3589,2020-01-07,87,"tienda_4","9"
"344",1996,2020-01-07,87,"tienda_2","8"
"345",2644,2020-01-07,81,"tienda_1"," "
"346",2077,2020-01-07,78,"tienda_1","10"
"347",1024,2020-01-07,127,"tienda_2"," "
"348",2509,2020-01-07,163,"tienda_1","7"
"349",5344,2020-01-07,163,"tienda_3"," "
"350",3994,2020-01-07,175,"tienda_3","7"
"351",5155,2020-01-07,143,"tienda_4","5"
"352",2455,2020-01-07,119,"tienda_2","10"
"353",5398,2020-01-07,127,"tienda_5","5"
"354",3643,2020-01-07,111,"tienda_5","8"
"355",1591,2020-01-07,171,"tienda_2","7"
"356",4318,2020-01-07,107,"tienda_3"," "
"357",3697,2020-01-07,171,"tienda_5","9"
"358",5101,2020-01-07,171,"tienda_1","10"
"359",2239,2020-01-07,139,"tienda_4","7"
"360",3643,2020-01-07,115,"tienda_1","7"
"361",4669,2020-01-07,159,"tienda_2","8"
"362",5290,2020-01-07,167,"tienda_1","6"
"363",3859,2020-01-07,143,"tienda_1","10"
"364",4696,2020-01-07,135,"tienda_5"," "
"365",2077,2020-01-07,147,"tienda_1","6"
"366",1024,2020-01-07,123,"tienda_5","7"
"367",5236,2020-01-07,187,"tienda_3","9"
"368",5182,2020-01-07,115,"tienda_1","7"
"369",2320,2020-01-07,99,"tienda_5","10"
"370",3076,2020-01-07,127,"tienda_4","9"
"371",4804,2020-01-07,107,"tienda_1","10"
"372",1294,2020-01-07,187,"tienda_2","8"
"373",3643,2020-01-07,111,"tienda_2","5"
"374",3859,2020-01-07,323,"tienda_5","10"
"375",916,2020-01-07,155,"tienda_5","9"
"376",1672,2020-01-07,187,"tienda_3"," "
"377",2752,2020-01-07,359,"tienda_1","10"
"378",3508,2020-01-07,311,"tienda_1","8"
"379",2725,2020-01-07,271,"tienda_5","10"
"380",4615,2020-01-07,143,"tienda_3","10"
"381",1186,2020-01-07,131,"tienda_3","5"
"382",2185,2020-01-07,223,"tienda_5"," "
"383",2509,2020-01-07,143,"tienda_4","6"
"384",2023,2020-01-07,323,"tienda_5","6"
"385",3130,2020-01-07,367,"tienda_1","9"
"386",2725,2020-01-07,235,"tienda_5","10"
"387",1024,2020-01-07,319,"tienda_5"," "
"388",4885,2020-01-08,69,"tienda_4","7"
"389",2428,2020-01-08,78,"tienda_5","6"
"390",1402,2020-01-08,72,"tienda_5","10"
"391",3859,2020-01-08,87,"tienda_4","6"
"392",2482,2020-01-08,72,"tienda_1","8"
"393",4426,2020-01-08,72,"tienda_2"," "
"394",2617,2020-01-08,84,"tienda_1","10"
"395",4291,2020-01-08,78,"tienda_5","9"
"396",2455,2020-01-08,84,"tienda_1","6"
"397",1591,2020-01-08,75,"tienda_3","9"
"398",3778,2020-01-08,87,"tienda_2","10"
"399",1240,2020-01-08,87,"tienda_3","6"
"400",1537,2020-01-08,107,"tienda_4","7"
"401",2428,2020-01-08,167,"tienda_4","10"
"402",2644,2020-01-08,147,"tienda_5","9"
"403",2293,2020-01-08,107,"tienda_3","10"
"404",1807,2020-01-08,107,"tienda_3"," "
"405",1915,2020-01-08,123,"tienda_3","9"
"406",4750,2020-01-08,143,"tienda_1","7"
"407",1429,2020-01-08,171,"tienda_1","8"
"408",3427,2020-01-08,171,"tienda_2","7"
"409",3670,2020-01-08,107,"tienda_4"," "
"410",4534,2020-01-08,167,"tienda_2","5"
"411",5128,2020-01-08,131,"tienda_1","7"
"412",4912,2020-01-08,143,"tienda_2","6"
"413",3778,2020-01-08,115,"tienda_4","6"
"414",1240,2020-01-08,147,"tienda_4","10"
"415",2212,2020-01-08,131,"tienda_5","9"
"416",1105,2020-01-08,111,"tienda_2"," "
"417",2590,2020-01-08,131,"tienda_4","8"
"418",4075,2020-01-08,167,"tienda_3"," "
"419",1996,2020-01-08,175,"tienda_5"," "
"420",5452,2020-01-08,155,"tienda_4","9"
"421",3265,2020-01-08,147,"tienda_3","7"
"422",3508,2020-01-08,107,"tienda_5"," "
"423",1375,2020-01-08,111,"tienda_3"," "
"424",4507,2020-01-08,167,"tienda_3","10"
"425",1186,2020-01-08,163,"tienda_1","8"
"426",3157,2020-01-08,111,"tienda_2","8"
"427",5425,2020-01-08,151,"tienda_4"," "
"428",5020,2020-01-08,175,"tienda_3","5"
"429",3859,2020-01-08,255,"tienda_3","10"
"430",835,2020-01-08,199,"tienda_3"," "
"431",2563,2020-01-08,159,"tienda_5","7"
"432",3103,2020-01-08,227,"tienda_2"," "
"433",5452,2020-01-08,191,"tienda_5","5"
"434",4372,2020-01-08,279,"tienda_3","5"
"435",970,2020-01-08,263,"tienda_1","10"
"436",3184,2020-01-08,295,"tienda_1","6"
"437",3103,2020-01-08,275,"tienda_2","7"
"438",4183,2020-01-08,319,"tienda_4"," "
"439",4831,2020-01-08,263,"tienda_2"," "
"440",1807,2020-01-08,171,"tienda_1","7"
"441",5290,2020-01-08,155,"tienda_3","5"
"442",862,2020-01-08,307,"tienda_5","6"
"443",1699,2020-01-08,275,"tienda_2","6"
"444",2536,2020-01-08,147,"tienda_1","10"
"445",997,2020-01-09,78,"tienda_3","10"
"446",4669,2020-01-09,69,"tienda_5","7"
"447",3643,2020-01-09,84,"tienda_4"," "
"448",2455,2020-01-09,75,"tienda_1"," "
"449",3886,2020-01-09,87,"tienda_3","9"
"450",3454,2020-01-09,75,"tienda_5","6"
"451",835,2020-01-09,69,"tienda_4","9"
"452",2131,2020-01-09,87,"tienda_2","7"
"453",5209,2020-01-09,72,"tienda_3","9"
"454",5236,2020-01-09,72,"tienda_2","10"
"455",1942,2020-01-09,87,"tienda_5","10"
"456",3211,2020-01-09,69,"tienda_5"," "
"457",4804,2020-01-09,75,"tienda_1","7"
"458",2887,2020-01-09,69,"tienda_5","5"
"459",4534,2020-01-09,75,"tienda_1","7"
"460",3697,2020-01-09,78,"tienda_2","9"
"461",4156,2020-01-09,84,"tienda_5"," "
"462",3805,2020-01-09,72,"tienda_3"," "
"463",5047,2020-01-09,163,"tienda_3","7"
"464",2644,2020-01-09,119,"tienda_5","8"
"465",4858,2020-01-09,143,"tienda_5","7"
"466",2266,2020-01-09,159,"tienda_3","6"
"467",3751,2020-01-09,135,"tienda_3","7"
"468",4966,2020-01-09,107,"tienda_2","10"
"469",4723,2020-01-09,175,"tienda_4","7"
"470",4696,2020-01-09,147,"tienda_5","7"
"471",5398,2020-01-09,139,"tienda_4"," "
"472",1510,2020-01-09,171,"tienda_5","9"
"473",4453,2020-01-09,131,"tienda_4","7"
"474",3238,2020-01-09,123,"tienda_2","7"
"475",3184,2020-01-09,147,"tienda_5","5"
"476",1672,2020-01-09,167,"tienda_1","9"
"477",2968,2020-01-09,131,"tienda_1","6"
"478",1753,2020-01-09,127,"tienda_4","9"
"479",3535,2020-01-09,151,"tienda_4"," "
"480",2320,2020-01-09,175,"tienda_5","8"
"481",4156,2020-01-09,159,"tienda_3","7"
"482",1915,2020-01-09,171,"tienda_2","7"
"483",2887,2020-01-09,107,"tienda_2","7"
"484",1753,2020-01-09,103,"tienda_5","6"
"485",1105,2020-01-09,127,"tienda_1","10"
"486",2860,2020-01-09,107,"tienda_5","8"
"487",3292,2020-01-09,155,"tienda_1","8"
"488",2752,2020-01-09,139,"tienda_1","10"
"489",1537,2020-01-09,107,"tienda_3"," "
"490",3859,2020-01-09,199,"tienda_5","7"
"491",2401,2020-01-09,259,"tienda_2"," "
"492",4750,2020-01-09,203,"tienda_5","8"
"493",1510,2020-01-09,311,"tienda_2"," "
"494",4399,2020-01-09,123,"tienda_1","9"
"495",1294,2020-01-09,127,"tienda_2","9"
"496",916,2020-01-09,247,"tienda_1","5"
"497",1753,2020-01-09,231,"tienda_3","7"
"498",943,2020-01-09,163,"tienda_1","7"
"499",2536,2020-01-09,99,"tienda_4","10"
"500",835,2020-01-09,295,"tienda_1"," "
"501",3400,2020-01-09,299,"tienda_2","10"
"502",2050,2020-01-09,375,"tienda_5","9"
"503",3967,2020-01-09,111,"tienda_5"," "
"504",1618,2020-01-09,291,"tienda_5","10"
"505",1213,2020-01-09,247,"tienda_4","8"
"506",1510,2020-01-09,347,"tienda_3","6"
"507",1132,2020-01-09,111,"tienda_2","10"
"508",3022,2020-01-09,311,"tienda_5"," "
"509",862,2020-01-09,159,"tienda_4","8"
"510",3778,2020-01-09,219,"tienda_5","7"
"511",4696,2020-01-09,363,"tienda_3","7"
"512",2158,2020-01-09,291,"tienda_4","9"
"513",2671,2020-01-09,171,"tienda_2","7"
"514",3589,2020-01-10,72,"tienda_1","10"
"515",5236,2020-01-10,75,"tienda_3","9"
"516",3400,2020-01-10,81,"tienda_5","6"
"517",5344,2020-01-10,78,"tienda_3","9"
"518",4615,2020-01-10,84,"tienda_1","7"
"519",2887,2020-01-10,69,"tienda_3","9"
"520",4156,2020-01-10,69,"tienda_1","9"
"521",970,2020-01-10,87,"tienda_3","6"
"522",2212,2020-01-10,78,"tienda_4","7"
"523",4426,2020-01-10,78,"tienda_1","10"
"524",1321,2020-01-10,81,"tienda_2","5"
"525",2266,2020-01-10,69,"tienda_2"," "
"526",5452,2020-01-10,78,"tienda_3","7"
"527",2590,2020-01-10,87,"tienda_1","6"
"528",4669,2020-01-10,81,"tienda_1","10"
"529",1132,2020-01-10,72,"tienda_1","7"
"530",3400,2020-01-10,72,"tienda_1","6"
"531",1051,2020-01-10,78,"tienda_3","5"
"532",3697,2020-01-10,115,"tienda_5"," "
"533",4885,2020-01-10,135,"tienda_1","6"
"534",3238,2020-01-10,119,"tienda_1","10"
"535",5290,2020-01-10,111,"tienda_3","7"
"536",2536,2020-01-10,103,"tienda_1"," "
"537",1915,2020-01-10,127,"tienda_4","10"
"538",2455,2020-01-10,111,"tienda_5","7"
"539",5263,2020-01-10,147,"tienda_3","5"
"540",4237,2020-01-10,159,"tienda_5","8"
"541",4237,2020-01-10,123,"tienda_2","9"
"542",1294,2020-01-10,163,"tienda_2","7"
"543",4534,2020-01-10,143,"tienda_4"," "
"544",3049,2020-01-10,135,"tienda_4","9"
"545",4642,2020-01-10,111,"tienda_4","5"
"546",3616,2020-01-10,139,"tienda_1","10"
"547",2050,2020-01-10,159,"tienda_3"," "
"548",2671,2020-01-10,131,"tienda_1"," "
"549",3265,2020-01-10,175,"tienda_5","10"
"550",2806,2020-01-10,151,"tienda_1"," "
"551",2239,2020-01-10,171,"tienda_1","9"
"552",2104,2020-01-10,163,"tienda_2","9"
"553",1753,2020-01-10,127,"tienda_2"," "
"554",1267,2020-01-10,119,"tienda_2"," "
"555",2104,2020-01-10,131,"tienda_3","9"
"556",835,2020-01-10,131,"tienda_4","8"
"557",1915,2020-01-10,167,"tienda_1","7"
"558",4804,2020-01-10,143,"tienda_3","7"
"559",5182,2020-01-10,207,"tienda_2","7"
